#DMe S logL Z DMi DMh DMs dnu thres
9.666407946708487771e+02 5.258089458052958243e+00 4.469815940267126564e+01 1.064213727796522235e+00 9.530876022472972409e+02 1.555844729977833474e+01 1.241823855638446439e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.232352982421487468e+03 3.649193857113707029e+00 4.429837313905751017e+01 7.813464804844119094e-01 6.959299287165498527e+02 9.268870900491992870e+02 2.866822871879196200e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.487862834635690206e+02 6.003804819191410402e+00 4.383345335089722994e+01 4.629098534695103018e-01 4.035564080242079399e+02 4.218931428523445959e+01 2.397791616620548893e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.651476779644367525e+02 3.291167033614160076e+00 4.420630401090248540e+01 9.385179611212761674e-01 8.394621731440224721e+02 1.758835768875955452e+01 3.220345474608060954e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.846077019241045036e+02 7.254869600849075084e+01 4.468788058082466108e+01 3.803347102638818811e-01 3.284904304095722978e+02 5.750912361575622356e+01 1.995149410105514676e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.089265988790892607e+03 2.040408498366536261e+00 4.433410803443324255e+01 1.131116835715726854e+00 1.013051378306779611e+03 1.177657932209121725e+02 4.465644630929751457e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.123256803000676655e+03 1.607888194569068174e+00 4.426712502481720435e+01 1.222696391778334668e+00 1.094414090455916266e+03 6.133225694862503730e+01 2.776336153713438115e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.956451274062094399e+03 3.309544428672299254e+00 4.455835833819026703e+01 1.141097944144604304e+00 1.021936793643794545e+03 1.999448801604673918e+03 1.438231192311123507e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.144334038852953654e+03 5.625518115723004975e+00 4.450325793780876893e+01 9.501449506606286510e-01 8.500225660026031846e+02 5.619853595170409335e+02 1.196467318356266851e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.754914399918722211e+03 1.241475600478920249e+00 4.471764996188232288e+01 1.978650954566559150e+00 1.733086529095837932e+03 5.584629188929363153e+01 9.171316373446281034e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.035625660227742401e+03 6.240977394370551679e+01 4.423872073613006251e+01 2.352970106413098117e-01 1.989319582670959505e+02 1.030537277369312733e+03 3.027951485084656724e+00 1.000000000000000000e+03 1.000000000000000000e+00
8.098194856650095517e+02 3.883292011164575115e+02 4.459463633025961826e+01 1.622837361465371275e-01 1.353594381026750852e+02 7.630630726650166480e+02 2.085087129730445810e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.540750866328481834e+02 1.285189531452470746e+01 4.416031289960783113e+01 4.317913350641459092e-01 3.751868206710192908e+02 7.376268155744489263e+01 3.918885408493746780e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.321964729182267092e+03 1.202897005589821156e+00 4.446071495900723392e+01 1.506244854589209536e+00 1.341060033752394247e+03 4.930543775110435490e+03 3.408842524228934678e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.082416281620003247e+02 1.903965921938510775e+01 4.382779174828675650e+01 2.614356827949106954e-01 2.219912297424922940e+02 6.942021479060207412e+02 4.531502371307973931e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.518254884392762278e+02 6.096946132013071562e+00 4.455051298006259231e+01 7.847896549379425046e-01 6.990897788329525611e+02 5.550870679532118146e+01 3.861344215585681638e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.125649871614109543e+02 1.315507049350662427e+01 4.453091867965977713e+01 6.330351613985829573e-01 5.596312732475756775e+02 3.952457864795501052e+01 4.691803739675138019e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.828611819642835599e+02 7.300772738803048334e+00 4.458105083480682396e+01 9.705907773843991393e-01 8.685928039640892848e+02 2.008067510443450487e+01 8.036458990982897177e+00 1.000000000000000000e+03 1.000000000000000000e+00
