#DMe S logL Z DMi DMh DMs dnu thres
3.190039739795188325e+02 1.746687901761713402e+00 4.291516215381991373e+01 3.123172098500769378e-01 2.672843745662427182e+02 3.591072183215313629e+01 3.196179856444105738e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.266064477549615503e+02 1.419510490401428182e+00 4.293294502872734597e+01 3.531865525551897145e-01 3.039790247942715382e+02 2.179466539521203217e+01 8.824459074172191109e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.642123071389068514e+02 1.617036204295697388e+00 4.301990185973668446e+01 3.672244249884253353e-01 3.166382507383078746e+02 4.935705944855460814e+01 1.568735245812120738e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.704454328674806902e+02 1.753055532687029183e+00 4.307114624125455293e+01 3.713818583238164273e-01 3.203873863847737198e+02 2.133565782711407977e+01 4.731303898240057038e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.651684114133742298e+01 2.580085335295692506e+00 4.171649068194268750e+01 7.237783945566411692e-02 5.920440616021570435e+01 3.455829465052175209e+01 5.454733759363489476e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.279654390374591912e+02 1.314453323705053300e+00 4.274694331687726390e+01 3.232053627976150256e-01 2.770259266270413718e+02 4.191755776912865628e+01 2.548587823063182967e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.121945228261295142e+03 1.378899221588778312e+00 4.294281716443388319e+01 3.572327793232257243e-01 3.076278753676749034e+02 3.805955984545172214e+03 1.372777822021931726e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.267872063120302641e+02 2.423001323514708982e+00 4.337431134262956078e+01 3.746276513804127628e-01 3.233247604678487619e+02 1.067202977399878989e+02 3.550204119687246163e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.503641038021550003e+02 1.234470739858403165e+00 4.328357071909822196e+01 5.100112866281715229e-01 4.466407619759688146e+02 1.434812531596444671e+02 1.314216368468851748e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.406618494668076096e+02 1.493536553175570658e+00 4.312964530655032291e+01 3.889099636621771161e-01 3.362522092218683838e+02 1.253971659990012739e+02 1.961842363957824276e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.539381561895590949e+02 1.775325319191238593e+00 4.295547065956102983e+01 3.638131025832705978e-01 3.135619511565731727e+02 3.385838367190123677e+01 2.120721378467356644e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.079401993405689950e+02 4.196757059457535632e+00 4.350488815251756591e+01 4.217999134007184292e-01 3.660966834973845607e+02 5.561898937068895776e+01 3.874117831532236877e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.109072715226699302e+02 3.523931472577936042e+00 4.219871131135855080e+01 1.101155562713196367e-01 9.085203148581105381e+01 5.348680506825191969e+02 4.245336140281317938e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.168870723135643743e+02 2.047435636794705971e+00 4.248250698725659902e+01 1.801471379108381399e-01 1.507889838529382018e+02 2.940616695465576669e+01 4.859930296352961676e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.114435279783101578e+02 1.581882351523132835e+00 4.316482503538972537e+01 4.334914168605220608e-01 3.767358994699578716e+02 1.952455479796617865e+01 3.022853276834035441e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.889704589845252940e+02 1.576949319024222529e+00 4.313733513250801366e+01 4.017486867401238726e-01 3.478844724977025749e+02 3.459370141046998270e+01 2.299852619085624994e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.295506647634022670e+02 1.409124410285131246e+00 4.248618753811040705e+01 2.276661485456106249e-01 1.922223886646770268e+02 2.560167132088168955e+02 3.534317745027441049e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.463157997977925788e+02 1.520711011642891908e+00 4.298120588126855779e+01 4.029845013037918200e-01 3.490069432557750133e+02 8.757567182999882505e+01 4.894714573804592561e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.347325884474226541e+03 3.775793281680652758e+00 4.321711274680274073e+01 2.624644338146658873e-01 2.229002561044490562e+02 1.393727819294487972e+03 2.581954499206324272e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.813283314792874421e+02 3.776771197973790795e+00 4.274167770388762477e+01 1.975682957532536310e-01 1.659119574413093972e+02 1.210348031326661022e+01 6.358680470089455916e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.908234593836633053e+02 1.880750588594213291e+00 4.294639121021318573e+01 3.164295621445101236e-01 2.709636665601730101e+02 1.650706945985167451e+01 9.636948911056370193e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.271055356577915973e+03 1.042737355755384510e+00 4.298134131113211964e+01 4.278375995228207440e-01 3.715842599490986231e+02 2.671662274621887718e+03 4.047397635158264251e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.923374014003234379e+03 1.475892397098039543e+00 4.268850690234928891e+01 2.312875312759812285e-01 1.954038426643142259e+02 2.090434096965620483e+03 3.719402942081278240e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.186173022947088498e+02 2.490745362209828784e+00 4.296210725264540997e+01 3.150045974568731477e-01 2.696887609121444598e+02 1.735173205349798877e+02 2.232439607563846451e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.469504270751089905e+02 1.402528436841347093e+00 4.259981452802540502e+01 2.569499908968171376e-01 2.180275766246045919e+02 3.262941573109367965e+01 3.725160879377814815e+00 1.000000000000000000e+03 1.000000000000000000e+00
4.146439153720413628e+02 1.017521047325448258e+01 4.270257539695673898e+01 1.071783295649024748e-01 8.836921464045657615e+01 3.227345065473232353e+02 3.850977158796129629e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.626290447549719147e+02 1.744546996774631431e+00 4.224250001225022544e+01 1.613639190949378577e-01 1.345686206592876601e+02 2.140928491762478458e+01 1.117907918160510050e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.624389359275454581e+02 3.704708184815251215e+00 4.213613838775527398e+01 1.088457754834537550e-01 8.977869481651922001e+01 4.106069256365897502e+01 3.950830883791165604e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.821279871734120377e+02 1.377822523780732888e+00 4.237778251357797643e+01 1.890167954190976607e-01 1.584784700538356503e+02 1.352299492493589561e+01 1.459667813379190093e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.125089568114701706e+03 3.805395908866592070e+00 4.309294580407537012e+01 2.899920010554223326e-01 2.473542065618165111e+02 1.107089918550208949e+03 2.518167689650183760e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.940443281314281876e+02 7.733174106349522070e+00 4.258431380667767741e+01 1.068952884236861189e-01 8.813059234374757978e+01 5.544334939641528308e+02 5.560036528056294891e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.889212309192092789e+02 1.371387007345308939e+00 4.343422919856881492e+01 5.046960704794204444e-01 4.417721480327163590e+02 3.581023473958226191e+02 1.378190644607588133e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.750027903714102422e+02 1.059888814119919420e+00 4.301614810543402001e+01 3.947120768763617837e-01 3.415039163517539009e+02 1.459433428254542520e+01 3.212694987442905870e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.922570062023885384e+02 1.374299131282839426e+00 4.284330218886079678e+01 3.051232910727311731e-01 2.608480272235543680e+02 7.342103554874942262e+00 3.365048645921535098e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.062257101581122924e+02 1.634605370660633383e+00 4.261021496181915325e+01 2.022307824583806646e-01 1.699743024463287782e+02 4.120218581547810999e+01 2.380372443077161115e+00 1.000000000000000000e+03 1.000000000000000000e+00
5.303241543809491532e+02 2.249152192589221499e+00 4.346441823691561979e+01 4.633007959582156055e-01 4.039136370856006693e+02 1.389278019747321196e+02 4.604880860104104556e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.283966574282725333e+02 3.604247754618088884e+00 4.325914791768096990e+01 3.661650433844780839e-01 3.156829100234589873e+02 8.864485856236600014e+00 8.504591418639778411e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.022520040232147949e+02 7.697104299405491901e+00 4.297354074304109162e+01 1.678257231294549845e-01 1.401398415164408675e+02 1.408163386869523777e+02 4.850241472060059778e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.560467410464554519e+02 1.299858896513988782e+00 4.263675398242201453e+01 2.329559452686590371e-01 1.968719528360156801e+02 4.285601647157580629e+01 3.010389046249962064e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.079559433026244051e+02 1.897359200242662691e+00 4.295146923132918459e+01 3.561899352691496601e-01 3.066874480651950989e+02 2.593644726284681497e+02 1.359383489930025490e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.288074851805807839e+02 1.936870481064638660e+00 4.321405705315517309e+01 4.492744609186001270e-01 3.911170774728038850e+02 3.000358970445915929e+01 2.462015560803143543e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.503506120012493454e+02 4.614906556144058314e+00 4.264118809414799216e+01 1.586649772481592002e-01 1.322491498109816632e+02 1.086790454886035384e+01 1.010562572798455783e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.650611781474290183e+02 2.166382833166687671e+00 4.331437754241976279e+01 4.742055999278431688e-01 4.138780512879117168e+02 1.862939411035007993e+02 3.658107112740108846e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.411410150170107727e+02 7.012228508337624788e+00 4.309340726003865996e+01 1.863847019856997855e-01 1.561904933742736716e+02 3.074523140403875914e+02 3.060862565940075086e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.452249295735358601e+02 4.305124447004546440e+00 4.340539116610249692e+01 3.349513171374864928e-01 2.875758581828279716e+02 5.890902940162270340e+01 1.804967438315575023e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.323477894533411927e+02 1.141506613205370613e+00 4.272908403384906251e+01 3.100020687543473263e-01 2.652130344940733266e+02 5.479614134428759797e+01 3.315052653766948509e+01 1.000000000000000000e+03 1.000000000000000000e+00
