#DMe S logL Z DMi DMh DMs dnu thres
2.314246910802005914e+03 1.360402635117736203e+01 4.440373445142544995e+01 5.942584893750547659e-01 5.239732048443308940e+02 2.821181533324657266e+03 3.297752070330616192e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.169000167096586210e+03 3.871783447259499855e+00 4.471603988365458093e+01 1.124912722812945853e+00 1.007528332411451174e+03 3.277335136092696075e+02 1.538004228912228122e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.372703670088778154e+03 1.298239527833003448e+00 4.442374315798143414e+01 1.523596949389571797e+00 1.355851296223158442e+03 4.077777223043913324e+01 1.750827046811231913e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.300631021979642355e+03 1.592468742368389867e+00 4.459445330363272575e+01 1.692789846007535459e+00 1.498807953715955136e+03 2.132628071028998420e+03 2.651294548606493251e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.220944357550912969e+02 2.996432172627656954e+01 4.439169227752768165e+01 4.551144555964277139e-01 3.964383578727357644e+02 3.181015497183679130e+01 5.522374828686499093e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.380897864735053190e+03 1.650132799638628578e+00 4.422246154679196906e+01 1.171893907070216123e+00 1.049352077552111950e+03 6.717992040403986493e+02 4.828307105703032676e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.067269461857488295e+02 1.285323761266389297e+01 4.449396680832277440e+01 5.670690598869249088e-01 4.989854331706758330e+02 1.555898131193321490e+02 1.324857839199324872e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.311931086718089318e+03 4.312629355787269247e+00 4.470159000493222834e+01 1.274577354234981197e+00 1.140184462974057851e+03 3.897101628854975957e+02 9.408181489920508511e-01 1.000000000000000000e+03 1.000000000000000000e+00
3.002709934054230416e+02 2.063605246047362840e+01 4.401215475731738991e+01 2.973634263891530294e-01 2.539223244668507959e+02 1.495976593405071320e+01 4.517130200867185152e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.041126644436719744e+03 1.855310174876462437e+00 4.421658967759390180e+01 1.033746231950115613e+00 9.256707949516654708e+02 1.972560154076511481e+02 3.755188343917746607e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.183766152727290773e+03 1.495342788617094465e+00 4.435741015439954538e+01 1.311013429548115061e+00 1.172124467137465899e+03 1.044368794556009306e+01 1.646040379510174745e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.154768357039786224e+03 4.975412305316391226e+00 4.471482462546537562e+01 1.215343898568808534e+00 1.087927581008094648e+03 1.071297290851352102e+02 4.094557627227677443e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.250830709885695796e+03 1.540010380938237944e+00 4.418204141313777455e+01 1.167974827360744428e+00 1.045863221459057741e+03 4.006619947157560091e+02 4.370236062054983250e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.464929136721058057e+03 1.123428305834837770e+00 4.429242366753157256e+01 1.575016880539523934e+00 1.399682643770410323e+03 1.586613906249304193e+02 9.349430118990392558e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.399973083009459970e+03 1.404705670778077176e+00 4.456483503888312470e+01 1.447386103857961626e+00 1.290542986903690007e+03 2.321208439111028383e+02 3.569685264199956976e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.911907523664132214e+02 4.530632739444935275e+00 4.409405508697200560e+01 5.904525964414427674e-01 5.204754932177962701e+02 7.168930790645970319e+01 4.077995961448765172e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.256510308255465134e+03 1.116612071540738826e+00 4.418460179542717015e+01 1.379782994849775957e+00 1.232176206141530656e+03 3.931437211962030176e+01 1.859551028605912038e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.870157712560566779e+03 2.477543556189946372e+00 4.404576368201556136e+01 8.531144281231964888e-01 7.616538368828131524e+02 2.023190810981109507e+03 3.099371466781802908e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.270758231935472168e+03 1.804423186998758588e+00 4.464100813273964263e+01 1.402405879001250799e+00 1.251712199670534801e+03 3.089796986162886228e+01 1.485833002330412356e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.366639596631269114e+03 2.242793891444437637e+00 4.465506164642101794e+01 1.504562133476678554e+00 1.339625649608756476e+03 5.817246166610934921e+01 9.485647122221013916e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.480662113737624168e+03 1.436287348607971248e+00 4.429416375786765769e+01 1.154092057325886378e+00 1.033504456030651909e+03 9.278623775492814048e+02 3.535638128975524097e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.126248583723132697e+03 1.204181707976592630e+00 4.406509323681622448e+01 1.169447278688223069e+00 1.047174031946832201e+03 1.267196466133426043e+02 4.482842455124344383e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.877339612422590562e+02 2.520573314780667040e+00 4.414454743946672721e+01 7.730049159964453853e-01 6.882747564695397386e+02 1.357596420869457177e+02 4.058201691618272378e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.499639946596706523e+03 1.355897589021834548e+00 4.446228894772334428e+01 1.581584612775550625e+00 1.405281106230328533e+03 1.983454518908241084e+02 4.524987847836177224e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.011455365987816322e+02 1.857149330276663290e+00 4.379139986642959315e+01 7.116841632290815678e-01 6.319577382421257425e+02 1.080929314027633410e+02 1.033472733301163338e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.016488831509475403e+03 6.178286479741887938e+00 4.464913444083410354e+01 1.042491569818185804e+00 9.335699427259665981e+02 1.319164905563455363e+02 3.744464076266296360e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.322926873465228255e+02 1.326694205590210229e+00 4.379605356291614271e+01 8.640084558951778293e-01 7.715927613023329741e+02 1.131147387955671491e+02 3.043662301461802500e-02 1.000000000000000000e+03 1.000000000000000000e+00
7.816337618494509343e+02 2.322247217285954957e+00 4.420160222527411520e+01 8.354313530892457651e-01 7.454718380692105484e+02 2.005912665470334133e+01 4.631360203957338939e+01 1.000000000000000000e+03 1.000000000000000000e+00
