#DMe S logL Z DMi DMh DMs dnu thres
2.096825437466412723e+02 1.014624862075160561e+00 4.239873877424152226e+01 2.033262986877517609e-01 1.709304104246249381e+02 2.810050184989864164e+01 1.853095930673758218e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.217288713872003427e+02 1.149839178283163399e+00 4.335535851639007632e+01 6.195783287668330530e-01 5.472546867119184526e+02 9.032528806425268897e+01 3.029148748841275562e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.987368917050835080e+02 1.516053012588536530e+00 4.347838075440721184e+01 6.318846129356743280e-01 5.585730849647655987e+02 3.661867653091211849e+01 2.892402168553477182e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.088865841232959042e+02 1.545024463990945618e+00 4.255602628902476425e+01 2.224512191380679793e-01 1.876524812000567692e+02 1.258679298667646407e+02 2.233484705285906458e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.285393500769847606e+02 2.358272959749148523e+00 4.259178689211590552e+01 1.862214966500348456e-01 1.560486253093929463e+02 6.416192833267444939e+01 2.182812769438408651e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.226401069244155337e+02 1.416829259624493575e+00 4.280322941629039946e+01 3.250103223073830261e-01 2.786459137945370799e+02 3.745714609324041078e+01 2.083561392543311541e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.405523864023122087e+02 1.923374957525293416e+00 4.271477210071495278e+01 2.132079347116082602e-01 1.795545738899638195e+02 6.231634712931656139e+01 1.168668301071550886e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.504433084174733040e+02 4.183147815836989913e+00 4.306144474906813713e+01 2.331435354184145936e-01 1.970370215828469895e+02 6.293220179009821891e+01 2.925415570722806002e+00 1.000000000000000000e+03 1.000000000000000000e+00
5.670515834015224073e+02 3.173503720222230484e+00 4.323721072058796011e+01 3.463801632104135386e-01 2.978423316694168648e+02 3.270718437027896357e+02 3.538615258203588354e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.578433402965364962e+02 2.273202936206195179e+00 4.276381062002369049e+01 2.750244736276887814e-01 2.340429933857258504e+02 1.152424893484492969e+02 4.260598280643232272e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.211745033767988957e+02 1.789298492780447836e+00 4.166233501223429414e+01 7.074163725194082541e-02 5.784270540814843997e+01 3.730822623529327586e+01 3.050376681176865645e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.740089591946382370e+02 1.316329273701968061e+00 4.305746537949292474e+01 4.050193294283932488e-01 3.508551453523658665e+02 1.603850411692994626e+01 1.649305188144940360e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.738759840350317063e+02 3.356402948350731386e+00 4.254170504235275274e+01 1.843733876746452838e-01 1.544483619288570821e+02 4.494121297525817909e+02 4.734678392562917537e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.195847156165177694e+02 1.036365145720768055e+01 4.305673274150856145e+01 1.891968262135175216e-01 1.586349638370764694e+02 4.198573939927280918e+01 3.049551197534046665e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.438072299763143747e+01 7.542933556545482077e+01 4.298447347463769574e+01 5.420385681457073890e-02 4.414487642005234846e+01 1.116377674292104949e+01 2.071096933321647171e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.415002502925411250e+02 1.831276536869615557e+00 4.278140988645885301e+01 3.094124889869188655e-01 2.646855417204072296e+02 6.657745414419210306e+01 3.400468459805056654e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.077213659845748452e+02 2.306673332989603864e+00 4.370789661132039328e+01 5.415968552633412259e-01 4.756022279316752588e+02 4.629204981079678305e+01 3.222712405322342377e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.107268352384014634e+02 1.561908121578631681e+00 4.295612861222979006e+01 3.724870881876899409e-01 3.213872576018739551e+02 3.596033193079535977e+02 3.751151509986019050e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.533965848960887683e+02 1.083963582945928428e+00 4.273991086116137694e+01 3.649337065444446804e-01 3.145725016374778420e+02 2.186299893862825883e+01 3.112930092673766325e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.547246408254148662e+02 5.657672449260935821e+00 4.303320662180095724e+01 2.340085047038227284e-01 1.977981457472870375e+02 6.114472968485660687e+01 9.103049384533445476e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.794261621285907040e+02 2.119851256682686813e+00 4.370165670033068039e+01 7.026368987277901157e-01 6.236420808840098289e+02 7.315678787524721827e+01 2.182324721340501128e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.388567458042583667e+02 3.507659862156562447e+00 4.305327773926804724e+01 2.772472784591364370e-01 2.360153404887990689e+02 1.028471092396960671e+02 2.850679581238726001e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.391931694489728102e+02 3.861319801245095551e+00 4.282438502925629820e+01 2.084177818104517854e-01 1.753739846086133980e+02 3.439544036974386643e+01 4.272479741199448000e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.908137157729861997e+02 4.711101170082839573e+00 4.291279054392547465e+01 1.969029125477862463e-01 1.653335656419284874e+02 1.440586025185620258e+02 6.128954640234446138e+00 1.000000000000000000e+03 1.000000000000000000e+00
4.327931521430188013e+02 1.346748372681152661e+00 4.297961016270776469e+01 3.794974331369330711e-01 3.277325799342424943e+02 1.400171808688519377e+02 4.913608817052411482e+00 1.000000000000000000e+03 1.000000000000000000e+00
4.316750591188459225e+02 1.186638817700755855e+00 4.302025544208503760e+01 4.420840997772395031e-01 3.845653715345739556e+02 5.060247867315314352e+01 1.733365273759873304e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.787950797527310556e+02 1.233795790618127608e+00 4.323395491174110106e+01 5.120951852904132018e-01 4.485495645155792204e+02 3.820914029174318927e+01 7.524957674981908262e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.835884885763985039e+02 3.596673699700242643e+00 4.318367771526830978e+01 2.967661479367590394e-01 2.533901349485620074e+02 1.225725136028990647e+01 2.690295134771166730e+01 1.000000000000000000e+03 1.000000000000000000e+00
3.488874607429423804e+02 1.131916431063207940e+00 4.293974275290401721e+01 3.740995761291726618e-01 3.228467800390502020e+02 2.977259292791165279e+01 6.009895389421698653e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.632519359965344847e+02 1.195722222420028569e+00 4.345955657366922509e+01 7.076816255531219735e-01 6.282788658192537241e+02 4.475448981331691556e+01 1.496837951760534047e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.544504364331985471e+02 2.349457416951354904e+00 4.311801072659908129e+01 3.802487182126341736e-01 3.284125958255199293e+02 1.299163472592483402e+02 4.404722068578840322e+01 1.000000000000000000e+03 1.000000000000000000e+00
