#DMe S logL Z DMi DMh DMs dnu thres
1.585773151582804985e+02 8.037968041612352010e+01 4.310757359899965735e+01 6.829128926830552171e-02 5.580767901065742365e+01 8.947746609000746787e+01 2.031044100777143058e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.778571179486585834e+02 1.399923459593351405e+00 4.360917198744317602e+01 5.849972820027505849e-01 5.154619216141130664e+02 7.635398807885393069e+01 2.254222852142862976e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.513328159143335370e+02 1.110409557347978637e+00 4.302112137147418736e+01 4.105191664009800734e-01 3.558505600022560316e+02 1.299188392381550159e+02 4.760712777033543119e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.109157810033026976e+02 5.149844938697561325e+00 4.182652245168495853e+01 5.651761054390225247e-02 4.605540643952885915e+01 6.654713970820364466e+01 1.978988244897200710e+00 1.000000000000000000e+03 1.000000000000000000e+00
5.871263184064628149e+02 1.437565567852533732e+01 4.277668790020757683e+01 1.223179015378955681e-01 1.011859246936842140e+02 5.293777307898851632e+02 1.600187215433939159e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.056566543632394541e+02 5.325720146663874388e+00 4.303894340935809026e+01 1.973877074548847643e-01 1.657549790415204711e+02 4.578711889126288526e+01 1.990656645819371962e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.391656606909583047e+02 6.270598287110231261e+00 4.310611276617663634e+01 2.070723460888698186e-01 1.741997602628657944e+02 3.704328112245719495e+01 4.137526072305631430e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.535439588793681196e+02 1.162286461367040946e+00 4.321825783641506291e+01 5.467902315929138446e-01 4.803684642041201869e+02 6.519419092555426687e+01 4.799294943009858372e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.962579787923756385e+02 1.173715569563064554e+00 4.343616899101730411e+01 6.454926766721084119e-01 5.710887625410288138e+02 2.544432918841364000e+01 1.597143183075425732e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.267559802919095091e+02 1.063814199089206491e+00 4.310177545972028668e+01 4.327418021500444301e-01 3.760528663018782254e+02 1.795386956823309390e+02 3.637995544537015746e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.208610320431077412e+02 1.290194663565613187e+00 4.288609488825305505e+01 3.962053063514002771e-01 3.428554935428784916e+02 1.010838821973079433e+02 7.827864581510563191e+00 1.000000000000000000e+03 1.000000000000000000e+00
4.529482202984781907e+02 1.627440651820828643e+00 4.324331370318201095e+01 3.943250647781478824e-01 3.411536173967846821e+02 1.318174311038353608e+02 2.406058582891578723e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.957049240955669802e+02 1.026377056988910796e+00 4.249316500783851325e+01 2.980061034247101226e-01 2.544949652185764819e+02 2.144415536309829307e+01 3.204662278111667462e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.186724397347597346e+02 1.388773405550382201e+00 4.281396564874800248e+01 3.526709991032760394e-01 3.035141033708120517e+02 1.551470321881755297e+02 6.243097163167066199e-01 1.000000000000000000e+03 1.000000000000000000e+00
1.465124590465876508e+02 1.086379255851022574e+00 4.171723289374740062e+01 1.290790684003562117e-01 1.069348574975012411e+02 1.933170359319197118e+01 2.535453789337098840e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.085477532318582803e+02 2.245563414721243767e+00 4.338928820274707476e+01 4.188148184892684922e-01 3.633853691572876414e+02 2.541865905431495065e+01 3.865840070898962466e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.719388530396918782e+02 2.634074946441487874e+00 4.304633415313846001e+01 3.127764684803007178e-01 2.676952699566043634e+02 2.425063374774175031e+02 2.561983223216098793e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.343653985331359308e+02 1.021458261987942429e+00 4.341468066524768687e+01 6.652485109351076176e-01 5.892598532371047213e+02 6.316731850465476583e+01 1.194462363447724762e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.705678210155608667e+02 3.672218611450877912e+00 4.362279291786326496e+01 4.787735744768678581e-01 4.180521006884211488e+02 4.910332058275826483e+01 2.855553888163360199e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.350991263535030384e+02 1.338465981260486437e+00 4.294134826771443869e+01 3.493107298451015863e-01 3.004838430536348710e+02 4.079642011197784086e+02 4.353579100689219672e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.206172181661680725e+02 6.888145184253257725e+00 4.273393136985255580e+01 1.583655111681737671e-01 1.319917886368563984e+02 2.910057446945957622e+02 4.332799851825904369e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.291304314720430284e+02 5.299981335266679139e+00 4.277176998259312057e+01 1.872170070873521164e-01 1.569139839003689758e+02 4.061666689991592989e+02 3.573502787556974170e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.296008948091569835e+02 1.797647757208749697e+00 4.203722872174423486e+01 1.378377818136877764e-01 1.144017263897521133e+02 1.228899366326853624e+02 8.188029628431692686e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.514553509488254122e+02 2.775904272241632498e+00 4.301350680079296751e+01 3.256601171244143389e-01 2.792296211275615292e+02 8.497179379957336209e+01 1.077497565467963092e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.973855377541170810e+02 1.044407402402117713e+00 4.314756043421508025e+01 5.262934895762039211e-01 4.615575194415192186e+02 2.035974189618432320e+02 3.716001090712262034e+00 1.000000000000000000e+03 1.000000000000000000e+00
4.327662448818537655e+02 2.248744602978312024e+00 4.113252117407043329e+01 3.796728751535172197e-02 3.079715118901906479e+01 3.836010200419233342e+02 3.362974980343251019e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.016098096281025960e+02 1.547700854271264248e+00 4.298659090446351172e+01 4.039083142015730266e-01 3.498460278516159860e+02 4.733338509125807292e+01 2.533821851926736812e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.759083918343365553e+02 1.361887061101903162e+00 4.260752789768586268e+01 2.487809852038073144e-01 2.108092688092814342e+02 4.466776257590947097e+01 3.662678441122274364e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.988595567582173658e+02 2.531478960300958647e+00 4.294637545342617102e+01 3.041122702446251713e-01 2.599434741667594153e+02 1.015300779693505540e+01 4.059793302043851781e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.420625434178519981e+02 1.256403733246037158e+00 4.282658784375134786e+01 2.867507045966564139e-01 2.444661331781076399e+02 2.452319366827022691e+02 9.025383419058735868e+00 1.000000000000000000e+03 1.000000000000000000e+00
6.275048435730637948e+02 2.557438456253605885e+00 4.373635738011149243e+01 5.730760183846066447e-01 5.045059795822407978e+02 1.633393274583656023e+02 3.014723577414795130e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.488313992967320019e+02 2.428065219026910082e+00 4.296203083892941521e+01 2.663292135826929030e-01 2.263274842606865889e+02 2.643237732012823216e+01 2.064987709998877818e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.686470359601526638e+02 1.529687887718263806e+00 4.261377422454790320e+01 2.689024962142017028e-01 2.286108185740907288e+02 4.722051785306937433e+01 3.581538327079047956e+00 1.000000000000000000e+03 1.000000000000000000e+00
4.507830894876124148e+02 1.442014507826014036e+00 4.245285186565559599e+01 2.243391232269557056e-01 1.893068750209619111e+02 2.773696986583993294e+02 4.276586050640300840e+01 1.000000000000000000e+03 1.000000000000000000e+00
4.968844553371823167e+02 1.556260856785411262e+00 4.331054579101443380e+01 5.504707526955470165e-01 4.837462731799455469e+02 7.921276066130964466e+00 1.244909111225113207e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.848114839135249952e+02 1.061368575513266466e+00 4.227485848568849036e+01 1.749341835165088010e-01 1.462752489608977555e+02 3.759264742961823913e+01 7.684892320247199926e+00 1.000000000000000000e+03 1.000000000000000000e+00
2.273921882931077789e+02 2.938742614004592024e+00 4.294830053603335074e+01 2.241330066677549304e-01 1.891262525179782585e+02 4.630143222317194329e+01 5.411627901925619710e-01 1.000000000000000000e+03 1.000000000000000000e+00
5.881098657819178470e+02 1.069685922448271764e+00 4.342512930182084574e+01 6.228105086920635580e-01 5.502274036682880478e+02 3.761702182464153310e+01 2.385903578848587259e+01 1.000000000000000000e+03 1.000000000000000000e+00
5.691105748734389636e+02 2.335566337743746779e+00 4.291401823524196146e+01 2.574826565299638270e-01 2.184982513489455584e+02 4.033255566923161837e+02 3.756335930540687684e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.017842641700785293e+02 4.326184995395970567e+00 4.204351299845036039e+01 9.117382387888628426e-02 7.490536687400043547e+01 8.059672471549863104e+00 2.126987667265953874e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.204201397015329349e+03 3.280414021035555905e+00 4.325693423466764642e+01 3.541650892809466988e-01 3.048614603317656133e+02 1.213339456839954209e+03 4.515288813064943341e+00 1.000000000000000000e+03 1.000000000000000000e+00
3.773444594557941514e+02 2.758665284513860616e+00 4.314241326293286960e+01 3.464120885168260333e-01 2.978710100075223863e+02 7.352932476575351473e+01 3.347468828753047632e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.876900334171677969e+02 1.698629588894922104e+00 4.363798284017947537e+01 6.709635715223573049e-01 5.945164745103398900e+02 1.288459398091297317e+02 2.684368295327223564e+01 1.000000000000000000e+03 1.000000000000000000e+00
