#DMe S logL Z DMi DMh DMs dnu thres
1.074140223102202071e+03 4.204473049209626723e+00 4.452228517551053244e+01 1.155856961994499832e+00 1.035075615298444063e+03 7.145623718816192138e+01 1.276146951315434386e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.295412652787078969e+02 2.814642685357488183e+00 4.405968444935204786e+01 7.070136517955560862e-01 6.276649077669234202e+02 1.331818139728025017e+02 4.072251909501830625e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.781921194366137797e+02 2.648235194710779616e+00 4.432629505142352855e+01 9.448518209302894100e-01 8.452149991586987881e+02 2.351793696346636295e+02 2.344142487990546897e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.324878786066379234e+03 2.232580864058397729e+00 4.466133782547009190e+01 1.437991764465410549e+00 1.282432987558193872e+03 7.294484844357951658e+01 3.053765875553476761e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.030708320854441354e+03 2.688671179991958038e+00 4.437172608938600149e+01 1.006167749992715521e+00 9.007607791628214500e+02 2.462158652782101740e+02 1.448070205435164048e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.642746579111110350e+02 4.322689086405456571e+00 4.420716860484341026e+01 7.005870364226182145e-01 6.217579807166393948e+02 3.564804153712640300e+01 3.665526853155718356e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.080745389748522030e+02 4.762459743090865061e+00 4.379287396953822764e+01 5.121060760721856120e-01 4.485595402175085837e+02 2.231029010528995684e+02 1.810069779272678403e+01 1.000000000000000000e+03 1.000000000000000000e+00
2.102191297618159297e+03 1.261505823350734357e+00 4.478397345129569374e+01 2.411819073683794112e+00 2.072448869167040357e+03 9.562139273241416504e+01 5.854391954789201158e+00 1.000000000000000000e+03 1.000000000000000000e+00
9.065026981987455201e+02 2.135009500503286084e+00 4.404766845618341620e+01 9.454614152010701877e-01 8.457686725719238439e+02 7.523271386824862361e+01 4.292298957856593233e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.056548532629050442e+03 1.537481749549634680e+00 4.423074179447510090e+01 1.051813212584743695e+00 9.419614772316330118e+02 2.173299882828233365e+02 1.778124597277758667e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.318049321300151405e+03 2.154451690561470123e+00 4.439218211473990294e+01 1.310444779345834032e+00 1.171627903964757479e+03 2.917375066531068910e+02 4.656109261387154419e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.109508145266715928e+02 5.053711737507331492e+00 4.447008610099729964e+01 9.739169404544485431e-01 8.716138429538069659e+02 4.317398199583787743e+01 3.447393257801464017e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.292604619614480725e+03 1.364330732137115643e+00 4.437151346983367972e+01 1.416021485518917711e+00 1.263466358779835218e+03 2.390191370509358748e+01 4.649675052206457337e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.071629581893327668e+03 4.034171949328487550e+00 4.467114202923284694e+01 1.164118701452157456e+00 1.042430408306714071e+03 5.304037894788038443e+01 1.015009867785773245e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.374468863095320330e+03 1.318170803706165906e+00 4.457090373835197994e+01 1.511091536600488006e+00 1.345191439589322272e+03 7.125131942327902834e+01 2.266970956101038936e+00 1.000000000000000000e+03 1.000000000000000000e+00
9.382046689699951685e+02 3.120707595545921365e+00 4.423232091630464424e+01 8.883562180292265964e-01 7.938059016302050850e+02 2.252165549538838150e+02 4.745975522796442192e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.559917899968742176e+02 1.369848697054166564e+00 4.389628632893666804e+01 8.150230016765039887e-01 7.267887549100336173e+02 2.494553234835673194e+01 2.805864805302490339e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.674037322309947285e+03 1.291130382594682269e+00 4.466102031830436658e+01 1.880516244398382941e+00 1.653527823828381997e+03 5.017648213938455370e+01 8.901461401228338843e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.134869556369277916e+03 1.269702356288357370e+00 4.434293159614039581e+01 1.214621439127685054e+00 1.087290213538725084e+03 1.036201321088124416e+02 1.750100583335956195e+00 1.000000000000000000e+03 1.000000000000000000e+00
1.732849173147968941e+03 1.028026404908710223e+00 4.456550627059243652e+01 1.875261461385662631e+00 1.649246143421932857e+03 1.943018953113839871e+02 4.607867411496759757e+01 1.000000000000000000e+03 1.000000000000000000e+00
7.407872364303080985e+02 8.928888862846191543e+00 4.447957920381707453e+01 8.088793049572969851e-01 7.211644301231698364e+02 1.613387013717810348e+01 1.936141809698975180e+01 1.000000000000000000e+03 1.000000000000000000e+00
9.030597719805451788e+02 1.023788484111866515e+00 4.390839469677010243e+01 9.732407709471321278e-01 8.709997015535685705e+02 1.998159928337110003e+01 4.328063880257559504e+01 1.000000000000000000e+03 1.000000000000000000e+00
6.076472745699361440e+02 2.088210003595299113e+01 4.460551013511782514e+01 6.298712860902613286e-01 5.567213777607965994e+02 4.304040537415724543e+01 3.996225155345504731e+01 1.000000000000000000e+03 1.000000000000000000e+00
8.437034332090238422e+02 7.280595325761382242e+00 4.455897706084909515e+01 8.899545802143633555e-01 7.952641318904536547e+02 5.437800494357548331e+01 3.717007444583995834e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.155418607690838371e+03 2.574843026771694632e+00 4.467388676988991136e+01 1.251516300408467952e+00 1.119839562372369301e+03 4.076784837614979295e+01 3.933895211135497050e+01 1.000000000000000000e+03 1.000000000000000000e+00
1.293008363324079710e+03 1.034063080799308976e+00 4.424270238261670585e+01 1.375281900529723211e+00 1.228245709559869738e+03 1.125517472315689389e+02 4.127781208483206399e+01 1.000000000000000000e+03 1.000000000000000000e+00
